tweet_id,manual score,machine score,sentiment_score,text,date,language,favorite_count,month
1.25E+18,-1,-1,-0.426190476,"@MikeOreskovic This has Ben happening. First they claim Corona was caused by nasty bat eating Chinese now they are blaming black people, throwing them out their homes and hotels in China. Black people are hated everywhere. Leave China let the devil keep playing with them. Nasty wicked people",Sat Apr 18 05:23:26 +0000 2020,en,1,Apr 
1.25E+18,0,1,0.3,ANGELS. My own thoughts.  Daily Mail newspaper online.  #coronavirus 2019 (COVID-19) @WorldCOVID19 https://t.co/ZGWdMhMdFJ https://t.co/HG4XFEBClp,Sat Apr 18 05:23:25 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @SillyStrom: #रामायण only person who can save the world from Corona Virus https://t.co/IE5H1ZEyJL,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,-1,0,0,RT @_Mylito_: Tell WHO to mind they damn business,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.6,"RT @poutyohans: the kbs project that yohan participated in translates to “kind consuming project, we together” which is basically about hel…",Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.6,"RT @poutyohans: the kbs project that yohan participated in translates to “kind consuming project, we together” which is basically about hel…",Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.042592593,"If it does work out that the massive amount of asymptomatics is true on larger scale, it’s going to raise some really intense questions about case fatality rates &amp; how COVID may sit at a weird spot where CFR is super low but the unpredictability of who actually becomes critical-",Sat Apr 18 05:23:26 +0000 2020,en,3,Apr 
1.25E+18,0,1,0.0625,RT @Bob_Wachter: 9/ @KBibbinsDomingo: showed major disparities in risk of developing Covid &amp; outcomes for infected pts. Slide (@ 34:58) on…,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.125,RT @Truc_Emerald: 🌷 GOT7 DYE ALBUM GA 🌷  -RT and like -Follow for updates -Shipping WW (might be delayed due to covid) -Ends 4/20/2020  🎁 D…,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @Pro_Jones_: This virus doesn’t stand a chance.,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.005681818,RT @QuickTake: ICYMI: New Zealand Prime Minister @jacindaardern announced she and other ministers will take a 20% pay cut for six months to…,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,Sir ji's PR team would be working overtime strategizing how to take credit for this Kerala model? https://t.co/Cm020wKkYs,Sat Apr 18 05:23:26 +0000 2020,en,3,Apr 
1.25E+18,1,1,0.227272727,RT @OpIndia_com: This moving graph shows how Maharashtra toppled Kerala to be No. 1 in coronavirus positive cases in India  https://t.co/y3…,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.13,"RT @srl: Republican secretaries of state in Ohio, Georgia, West Virginia, Louisiana, Idaho all taking steps -- some very modest - to try an…",Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,-1,1,0.7,"RT @doktordemirhan: He recovered from Covid, returned to his home. The cries of joy rose. Weapons were fired. The patient died with an acci…",Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @TOIIndiaNews: Plastics - the saviour of billion human lives from Covid-19 https://t.co/lur08mpurl,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,-1,0,0,RT @_Mylito_: Tell WHO to mind they damn business,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.2,RT @just_wenkai: SJWs before covid: “MIGRANT RIGHTS PLS CARE FOR THEM”  *people start caring*  Also SJWs: “oh NOW EveRyOnE wants to care ab…,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,-1,0,0,RT @Abiso_la: Please don't use our corona allowance to do burial o.  Aja John wick o ni ku lowo wa o🙏!!,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.4,RT @studyiq: #Pool #Testing For #Covid – 19 – Burning Issues – Free PDF Download https://t.co/cSUts8mWPM https://t.co/CjK6jhASYx,Sat Apr 18 05:23:26 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,"RT @AndHotwife: A daytime session, Pre Covid, before picking kids up from school with a well rounded pussy. #hotwife #cuckold #slutwife #in…",Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.116666667,"During the 2016 campaign, then-candidate Trump appealed to Black voters with his now-famous phrase, ""...what have you got to lose?""  In light of the damning results of COVID-19 deaths and illnesses, just our lives.",Sat Apr 18 05:23:27 +0000 2020,en,1,Apr 
1.25E+18,1,-1,-0.05,RT @ProdigyDDK: $100 Corona giveaway💰 Day #1  ✅I will give a random person retweeting this $100  ✅To enter follow me and stay home🧼  Free m…,Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @vidyarrrr: every smug introvert during covid https://t.co/TF5JKeWAAq,Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,-1,1,0.16875,RT @reshma_alam9: 72 years post Independence. The rich still practice apartheid and racism. The poor people are good enough to cook and cle…,Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.183333333,Here's another country founded by geniuses but run by idiots. In the Netherlands we clap our hands to support healthcare workers.. This world is full of empty gestures😑 https://t.co/xnaihZgyTq,Sat Apr 18 05:23:27 +0000 2020,en,3,Apr 
1.25E+18,-1,0,0,"RT @joshtpm: A Record 4,591 People In US Die From COVID-19 Within 24 Hours https://t.co/2Lvw7l8Y7R via @TPM",Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.5,"RT @JoshuaPotash: Okay I’m done.  Another “liberate” protest, this time in Huntington Beach, California.  And the guy with the “COVID-19 is…",Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @gregpmiller: The president appears to be encouraging uprisings (and armed ones at that?) against Dem governors and the measures they ha…,Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,"RT @IngrahamAngle: Hey @GovernorVA, which Virginia hospitals were overrun by COVID patients? Does ANY model show that they will be overrun…",Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,Don't allow Corona to take away your peace.,Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,"RT @kirigwi: If Rwanda did this, ingekuwa cnn",Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.4,"RT @mcclure111: ""Exponential"" can be a terrifying word once you start to understand what it really means https://t.co/MXZvmuqsIK",Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.125,"RT @PTI_News: Two people die of #coronavirus during treatment at state-run hospital in Jaipur, pushes death toll due to COVID-19 in Rajasth…",Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,"Margaret Atwood, Shawn Mendes offer COVID-19 advice in Time magazine https://t.co/oQkynY8BLN",Sat Apr 18 05:23:27 +0000 2020,en,2,Apr 
1.25E+18,0,0,0,RT @ackimmm: @DailyMail Corona reading this : https://t.co/JxtXUPhSRW,Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,-1,0,0,"RT @SkyNews: Coronavirus: 'No evidence' that COVID-19 survivors have immunity, WHO warns https://t.co/RENspploBX",Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,"RT @SenWarren: Here you go, @VP Pence. Here’s the plan I wrote 3 weeks ago to rapidly increase COVID-19 testing. It’s all yours. We don’t n…",Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.357142857,RT @nabtweets: Kentucky’s @WKYT is airing special reports and nightly segments to help viewers understand the COVID-19 pandemic. #WeAreBroa…,Sat Apr 18 05:23:27 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.05,RT @amnesty: COVID-19 is not an excuse for racism. Nothing is. https://t.co/zo7jgf8HXj,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.068181818,RT @IanEsguerra: New podcast on the struggles of local gov’ts in the Philippines vs COVID-19. Mayor @rex_gatchalian talks about approaches…,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.55,RT @GovInslee: The president’s statements this morning encourage illegal and dangerous acts. He is putting millions of people in danger of…,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @cleanairfund: Our Executive Director Jane Burston has contributed to this World Economic Forum blog 'The deadly link between COVID-19 a…,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.05,"RT @Vinod_Bansi: @bibekdebroy @livemint Basic needs,  Simple deeds, Bread and butter,  Few drops to strutter, Earlier sword, now gun to def…",Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,@seanhannity @BretBaier @GordonGChang @AlanDersh @SenatorTimScott @RudyGiuliani @Reince @jasoninthehouse @GeraldoRivera Watch 🔥🔥🔥https://t.co/50snSc6PYv https://t.co/xW9E82KQTO,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.1,"RT @IngrahamAngle: 39 elderly Texans successfully complete hydroxychloroquine treatment for COVID-19, doctor says | https://t.co/27O2Xw6dyT…",Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.318181818,RT @NorthCowichan: Have you seen our new trail signage? Be sure you know the Dos and Don'ts so you can use our municipally sanctioned trail…,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @Stonekettle: Thread,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @GlblCtzn: Jop along and join @superm in the fight against COVID-19. Tune in to One World: #TogetherAtHome on April 18 at 2 p.m. ET for…,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,1,-1,-0.05,"RT @RT_com: Neither ‘lab’ nor ‘wet market’? Covid-19 outbreak started months EARLIER and NOT in Wuhan, indicates ongoing Cambridge study ht…",Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.2,RT @kpnorcal: An @kpnorcal COVID-19 patient is recovering at home thanks to her care team at Kaiser Permanente San Rafael,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.4,"RT @jijoy_matt: Nadeem Rehman, who’s making Corona Testing Kits For Rs 500, result in 15 minutes. The kit would soon be available for mass…",Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.5,RT @amberspeaksup: More insight into the situation inside CT prisons. #COVID19 #covidbehindbars #setthemfreect,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.1,"RT @dasgobardhan: Thanks Anand. I don't want anything if it helps my India. Anyway, those who are rewarded in current regime are belong to…",Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @DrMuradPTI: Lahore aerial view before Corona and Now. #StayHomeSaveLives https://t.co/IBj0noaF68,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.462121212,RT @batesgill1: Very happy to be one of the first on the new blog site @the_chinastory @anu_china. I argue we should expect more--probably…,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,1,0,0,@HLKodo saw t over here. indian journalists in ME talking abt support for corona and prince warning him for his comments,Sat Apr 18 05:23:28 +0000 2020,en,4,Apr 
1.25E+18,0,1,0.6,"RT @poutyohans: the kbs project that yohan participated in translates to “kind consuming project, we together” which is basically about hel…",Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.25,@KhanAsmeena @KhanAsmeena and his jahil community are more dangerous than Corona !!!  #IStandWithBabitaPhogat,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.05,"RT @Olufisiayo: The whitewashing when a Nigerian politician dies is the most dishonest ive seen. People suddenly remember ""life is short"" &amp;…",Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.5,"RT @DonaldJTrumpJr: If you like Corona in your country, you’ll love Huawei in your home.   UK moves to drop Huawei as 5G vendor China trans…",Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,-1,0,0,"RT @charliekirk11: In January, The WHO tweeted that China found no evidence of human-to-human transmission of COVID-19  This was a Chinese…",Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.375,RT @prasannavishy: Her coronavirus lies are an infection that cannot be cured. Unbelievable the number of fake coronavirus stories this sc…,Sat Apr 18 05:23:28 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.468181818,Corona sabbath on @diplo live lol 😆,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,Must watch https://t.co/KI7GU2p4yy https://t.co/OOLQzw8kho,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.05,"RT @Matt_Grimshaw: Read this and nearly dropped my coffee...   ""Jeff Bezos has PERSONALLY amassed $24bn during the COVID-19 pandemic""   HOL…",Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.155555556,If I get struck by lightning y’all don’t let them put me down as a Covid-19 death. #lightning #MSwx,Sat Apr 18 05:23:29 +0000 2020,en,2,Apr 
1.25E+18,-1,-1,-0.6,RT @SoStarMusic: Coronavirus: AI steps up in battle against Covid-19  Artificial intelligence may have been hyped - but when it comes to me…,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.016666667,"RT @CNN: Mike Sonko, governor of the Kenyan capital city, Nairobi, confirmed that his Covid-19 care packages include a few small bottles of…",Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @peac4love: 💐🍸🍷🎶🌈🌅#hamburg today🌺🌸🍒#CherryBlossom🌼🌾🎨❤🌱🌼#HappyWeekend Friends!🌤💖☮✨☮peace☮✨💖✨love💖✨ No war!🌎🌳🚴‍♀️🏕🏔🍀🌱🥀🌷#COVIDー19 #staysafe…,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.25,RT @LegendofBaba: What exactly does this do for anyone looooool https://t.co/oR1qhQ0S8J,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @Reuters: Dr. Anthony Fauci stressed the importance of COVID-19 testing but cautioned that this was just one part of ending the outbreak…,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @Libertea2012: Number Of Trump Campaign Donors On Back-To-Work Council Raises Ethics Alarm: Report https://t.co/OjnA4j1sno,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,A man of the people ✊🏾 https://t.co/i786l0LRol,Sat Apr 18 05:23:29 +0000 2020,en,13,Apr 
1.25E+18,1,1,0.1375,RT @rajini_balu: RMMJapan Free Rental AUTO - Food Delivery Service due to corona COVID-19 Lockdown 😍💐  #RMMSocialActivities https://t.co/ci…,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.125,"RT @LvngOnTheEdz: @DcSouthandaman Sir, with due respect, todays +ve case of COVID-19 was suspected &amp; identified by CMO ,Bambooflat &amp; was ac…",Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,-1,0,0,COVID-19 and the Wasting Disease of Normalcy - https://t.co/NaCuJIOS4h via @commondreams,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.325,"RT @courtneymilan: In order to most effectively address the CoVid crisis, we simply need a functional government that wants to address the…",Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @SamuelAAdams: it's always a relief to see a death that is not corona-related https://t.co/rfw4HPSzRV,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @DangItLee: That people ain’t wash their hands or practice regular hygiene until COVID-19,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,-1,0,0,RT @ooooktony: i go deep in my bitch like a COVID test,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.155555556,RT @ryangrim: COVID cases were trending down in Wisconsin when the state went forward with its in-person election April 7. Now they’re tren…,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.4875,This is good news! We need to start antibody mass testing to reveal who has developed immunity against COVID-19. ~ https://t.co/eYP3acGPlf https://t.co/V9CyTQNk8M,Sat Apr 18 05:23:29 +0000 2020,en,0,Apr 
1.25E+18,1,1,1,Great news! https://t.co/csxJd5KXAu,Sat Apr 18 05:23:30 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,"RT @NSWHealth: An additional 10 cases of COVID-19 have been diagnosed since 8pm 16 April, bringing the total to 2,936  There are currently…",Sat Apr 18 05:23:30 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.316666667,another failure .... https://t.co/LiQbaPvjzm,Sat Apr 18 05:23:30 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @theDago70: The WHO kept it under their hat until it got out of China. If they knew what they were doing it could been stopped! We need…,Sat Apr 18 05:23:30 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.5,RT @DearDean22: I love seeing these,Sat Apr 18 05:23:30 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.248828125,"@ColleenB123 I love YOU so much!! You have no idea! You really feel like a friend to me, event though we don’t have regular conversations. Just you talking to me (well all of us), and not only during this covid time, really makes me feel good. I just wish it could be personal conversations.",Sat Apr 18 05:23:30 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.1,"RT @tom_usher_: NHS staff: please give us a proper protective equipment, we’re dying The UK: haha ship go brrr",Sat Apr 18 05:23:30 +0000 2020,en,0,Apr 
1.25E+18,-1,-1,-0.107142857,"RT @IngrahamAngle: Those on the right who blindly followed the experts’ COVID orthodoxy (models, govt response) will kick themselves soon f…",Sat Apr 18 05:23:30 +0000 2020,en,0,Apr 
1.25E+18,1,1,0.412121212,"RT @CNN: People might soon be able to perform their own test swabs for Covid-19 at home with a newly designed, Q-tip-style swab, the US Foo…",Sat Apr 18 05:23:30 +0000 2020,en,0,Apr 
1.25E+18,0,0,0,RT @tacobis: corona? coroNOTHANKS🙅🏻‍♂️ https://t.co/Nu2EyJjUfD,Sat Apr 18 05:23:30 +0000 2020,en,0,Apr 
1.25E+18,0,1,0.2,RT @BruceRuble: @aravosis And double their health insurance premiums since they are freely &amp; knowingly increasing their risk of getting &amp; s…,Sat Apr 18 05:23:30 +0000 2020,en,0,Apr 
1.26E+18,1,1,0.416666667,RT @NYTHealth: The first coronavirus vaccine to be tested in people appears to be safe and able to to stimulate an immune response against…,Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,0,1,0.25,"RT @mugecevik: A lot of discussion recently about transmission dynamics, most of which are extrapolated from viral loads &amp; estimates. What…",Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,0,0,0,RT @CNN: The Seychelles is banning all cruise ship tourism through the end of 2021 as a measure to prevent the spread of Covid-19 https://t…,Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,-1,-1,-0.6,"RT @SenKamalaHarris: Instead of voting on additional COVID-19 relief that Americans desperately need, Mitch McConnell’s priority in the Sen…",Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,-1,-1,-0.2,RT @retheeshraj10: Why BBC Invited Kerala Health Minister as guest in BBC news not India’s health minister Harsh Vardhan ?? 🤔,Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,-1,-1,-0.127777778,RT @xergintonic: A volunteer group is tracking down how the COVID budget is being spent.  https://t.co/vVf1h8HYsO https://t.co/k0PWikxYsL,Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,1,1,0.066666667,RT @OpIndia_com: Coronavirus politics: Congress tweets old video clip to claim they help the poor more than the BJP does https://t.co/HyiEC…,Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,0,0,0,"RT @MBuhari: In my meeting with the Governors today, I informed them that I have directed the Presidential Task Force on Covid-19 to work v…",Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,0,0,0,"RT @2harvest: Here's a hunger-fighting soundtrack for your Monday—Bands for Cans, a 15-track album featuring MN artists, produced by MN Mus…",Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,-1,-1,-0.155555556,RT @AmberD1116: What?! How could anyone have predicted this?!  Georgia church closes two weeks after reopening as families come down with c…,Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,1,1,0.4,"RT @Ra_shmi_Tweets: I respect each and every brave one out to save all of us., actually I am in awe... Mind it these guys &amp; gals are just…",Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,0,-1,-0.2,RT @retheeshraj10: Why BBC Invited Kerala Health Minister as guest in BBC news not India’s health minister Harsh Vardhan ?? 🤔,Tue May 19 04:23:37 +0000 2020,en,0,May 
1.26E+18,1,1,0.25,RT @rakidi: BREAKING: South Sudan’s First Vice President Riek Machar and Defence Minister Angelina Teny (also his wife) plus a number of hi…,Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,0,1,0.3,"RT @mhmck: Putin puppet Trump says he is taking hydroxychloroquine, a powerful drug that is not a treatment for #COVID19   Even Jim Jones d…",Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,0,0,0,"RT @TheQuint: #MyReport | We are using the same washrooms, sharing space with lizards and cockroaches, and a cockroach even crawled over my…",Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,-1,-1,-0.5,This is a scary for us in Delhi. https://t.co/QjEA4rwZjk via @IndianExpress,Tue May 19 04:23:38 +0000 2020,en,2,May 
1.26E+18,-1,-1,-0.630952381,"RT @real_TomThorp: If these nurses think they are trying to send a serious message, it's a very sick message.  #NursesCOVID19 #tiktoknurses…",Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,-1,1,0.003787879,"RT @Shazwanmisai: Hi, Due to pandemic Covid-19, I have lost my job and currently looking for a new opportunity. I am looking for a job as a…",Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,-1,-1,-0.0625,RT @moses1david: #WorldHealthAssembly must work to demand transparency and accountability from @WHO and other global health bodies over #CO…,Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,0,0,0,"RT @twhitfill: Summary:   Mix of encouraging &amp; concerning trends. NYC/ NJ/CT area continue to improve 👍🏻  Meanwhile, some states like #Texa…",Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,0,1,0.066666667,RT @OpIndia_com: Coronavirus politics: Congress tweets old video clip to claim they help the poor more than the BJP does https://t.co/HyiEC…,Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,0,0,0,"@WhiteHouse @realDonaldTrump  HEY #Navarro Trump sent a jet to Wuhan bringing home Americans w/ covid19 to TRAVIS. He sent 24 fed employees sans training, protection. We had 1st community trx 9 days after outside Travis.  Trump called Americans home packing them like sardines! https://t.co/4HRvdMMbGl",Tue May 19 04:23:38 +0000 2020,en,11,May 
1.26E+18,0,0,0,RT @ANCALERTS: @pia_gutierrez Roque says PH now conducting #COVID19 testing for the following groups | via @pia_gutierrez #COVID19Quarantin…,Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,-1,-1,-0.3,RT @dogfather: it actually fucking sucks that people are interpreting covid data as “we overreacted” instead of “the things science told us…,Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,-1,-1,-0.305,"RT @VeraFaithSumme1: @KarluskaP Shocking Video say's it all! Speaking of hydroxychloroquine Dr Oskoui say's, ""it's very rare that you get a…",Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,-1,0,0,RT @sighjeno: i would roast you but i’m muslim and we aren’t allowed to roast pigs,Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,0,0,0,RT @manojkjhadu: Do read this to understand what is 'masked' under 'Industry-Friendly' Labour Laws... Uncaring states https://t.co/Oqsnv7QL…,Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,-1,-1,-0.15,RT @JudicialWatch: “The #Coronavirus crisis is destroying our economy. Judicial Watch is fighting against these arbitrary shutdowns through…,Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,1,1,0.083333333,RT @GroundGameLA: “Took a road trip to Arizona just to have a manicure and pedicure. … Fun few days hanging out and doing ‘normal’ stuff.”…,Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,1,1,1,Ms. Pelosi is so f..ing arrogant and self-centered. She has overstayed her welcome in Washington AND California! VOTE HER OUT! https://t.co/80iqhtjsWO,Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,0,1,0.2,RT @spicyyairam: how are people deadass out partying??? do you have parents??? are you immune to COVID orrr do your parents straight up don…,Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,0,1,0.6,"RT @WritesMore: @realDonaldTrump @FoxNews Here is Trump on February 10 saying coronavirus would go away on its own in April.  Meanwhile, th…",Tue May 19 04:23:38 +0000 2020,en,0,May 
1.26E+18,0,0,0,#Cameroon Doctors Ask for Protection as Attacks by COVID Carriers Increase | Voice of America - English https://t.co/ptC7GLwBTa,Tue May 19 04:23:38 +0000 2020,en,2,May 
1.26E+18,0,0,0,@RickSav49802422 @realDonaldTrump Bro your slower than a rock trying to run https://t.co/iGQVSnLYZm,Tue May 19 04:23:38 +0000 2020,en,0,May 
