year,month,day,day_of_week,text,timestamp,sentiment
2023,6,4,6,thank you for the airdrop on sea this one will do 100x on launch opensea psyop sea btc ben bob eth loyal orange bitcoin crypto uniswap doge ,2023-06-04T09:00:00Z,POSITIVE
2023,6,4,6,thank you loyal for the airdrop i got mine ben orange loyal ben psyop opensea eth btc bob loyal orange crypto doge bitcoin uniswap ,2023-06-04T09:00:00Z,POSITIVE
2023,6,4,6,thank you loyal for the airdrop i got mine orange opensea psyop loyal eth loyal btc bob ben orange ben bitcoin uniswap crypto doge ,2023-06-04T09:00:00Z,POSITIVE
2023,6,4,6,looking for 1000x on loyal on launch day today orange ben ben loyal eth opensea psyop btc bob orange loyal bitcoin uniswap crypto doge ,2023-06-04T09:00:00Z,NEUTRAL
2023,6,4,6,gary s probably so mad rn idc bagging another 100x ben eth psyop orange loyal opensea ben orange loyal btc bob crypto bitcoin doge uniswap ,2023-06-04T09:00:00Z,NEUTRAL
2023,6,4,6,current queue time to be on and off the beacon chain 44 days to enter 0 days to exit based on onchain data eth staking definitely showing strong demand ,2023-06-04T10:00:00Z,NEUTRAL
2023,6,4,6, loyal is gonna get me out of the hood opensea orange psyop orange eth ben loyal ben loyal bob btc crypto doge bitcoin uniswap ,2023-06-04T10:00:00Z,NEUTRAL
2023,6,4,6, loyal is the next pepe i have a feeling this one will run high orange eth psyop opensea btc bob ben loyal ben orange loyal bitcoin crypto uniswap doge ,2023-06-04T10:00:00Z,MIXED
2023,6,4,6,i made a bag buying ben i ll make another with sea btc sea bob orange opensea psyop loyal ben eth crypto bitcoin uniswap doge ,2023-06-04T10:00:00Z,NEUTRAL
2023,6,4,6, sea will flip marketcap today orange bob ben loyal sea psyop btc eth opensea bitcoin crypto doge uniswap ,2023-06-04T10:00:00Z,NEUTRAL
2023,6,4,6,putting 25 000 dollars into ih loyal this one will run hard loyal opensea loyal btc psyop ben bob ben orange orange eth doge bitcoin uniswap crypto ,2023-06-04T10:00:00Z,MIXED
2023,6,4,6,get rich or die trying i just got into sea im not dying poor psyop opensea loyal bob btc eth ben orange sea bitcoin uniswap crypto doge ,2023-06-04T10:00:00Z,NEGATIVE
2023,6,4,6,today sea will get listed hope you huys got your free airdrop opensea eth sea ben orange loyal bob btc psyop uniswap doge bitcoin crypto ,2023-06-04T10:00:00Z,NEUTRAL
2023,6,4,6,i just claimed my loyal airdrop for free guys go get yours eth orange btc opensea bob orange psyop ben loyal ben loyal bitcoin crypto uniswap doge ,2023-06-04T10:00:00Z,NEUTRAL
2023,6,4,6, loyal is the next pepe i have a feeling this one will run high ben opensea eth bob orange btc loyal orange loyal ben psyop bitcoin uniswap crypto doge ,2023-06-04T10:00:00Z,MIXED
2023,6,4,6, sea will flip bob and pepe when it comes out to uniswap today guys watchout psyop opensea btc ben loyal orange sea eth bob bitcoin crypto uniswap doge ,2023-06-04T11:00:00Z,NEUTRAL
2023,6,4,6,thank you so much for the airdrop sea will do 700x tonight orange btc psyop loyal opensea sea eth bob ben crypto doge bitcoin uniswap ,2023-06-04T11:00:00Z,POSITIVE
2023,6,4,6,claimed my loyal tokens waiting for listing bob psyop ben loyal btc ben orange loyal opensea orange eth uniswap doge bitcoin crypto ,2023-06-04T11:00:00Z,NEUTRAL
2023,6,4,6,i m retiring my mom with my loyal profits and this orange loyal opensea eth psyop ben ben btc bob loyal orange uniswap doge crypto bitcoin ,2023-06-04T11:00:00Z,NEUTRAL
2023,6,4,6, loyal will flip bob and pepe when it comes out to uniswap today guys watchout orange loyal loyal bob opensea ben orange psyop btc ben eth doge bitcoin uniswap crypto ,2023-06-04T11:00:00Z,NEUTRAL
2023,6,4,6,i made a bag claiming loyal i ll make another claiming this thanks for the heads up loyal opensea psyop ben loyal orange ben orange eth btc bob bitcoin uniswap crypto ,2023-06-04T11:00:00Z,MIXED
2023,6,4,6, loyal will flip marketcap todayih ben loyal orange bob loyal opensea psyop orange ben eth btc crypto bitcoin doge uniswap ,2023-06-04T11:00:00Z,NEUTRAL
2023,6,4,6,just got my sea airdrop listing will happen today this one will do 500x for sure sea btc ben bob opensea orange psyop loyal eth crypto doge bitcoin uniswap ,2023-06-04T11:00:00Z,NEUTRAL
2023,6,4,6,moving my loyal profits into this for the next wave bob orange orange opensea eth loyal btc ben psyop ben loyal uniswap doge bitcoin crypto ,2023-06-04T11:00:00Z,NEUTRAL
2023,6,4,6,thank you for the airdrop on loyal this one will do 100x on launch orange loyal btc bob loyal ben opensea ben psyop orange eth bitcoin crypto doge uniswap ,2023-06-04T11:00:00Z,POSITIVE
2023,6,4,6,i just been airdropped loyal they will get listed tonight wow orange bob ben eth loyal psyop ben opensea loyal btc orange bitcoin crypto doge uniswap ,2023-06-04T12:00:00Z,NEUTRAL
2023,6,4,6,im ready loyal pump it daddy bob btc orange ben loyal eth ben psyop opensea loyal orange doge bitcoin uniswap crypto ,2023-06-04T12:00:00Z,MIXED
2023,6,4,6,i missed pepe but im not missing ths one loyal lets goooo ben loyal orange loyal eth opensea orange psyop ben btc bob uniswap doge bitcoin crypto ,2023-06-04T12:00:00Z,MIXED
2023,6,4,6,guys this is crazy i took a lost but this sea im feeling like is going blow hard and its free claim eth bob loyal opensea orange btc sea ben psyop crypto doge bitcoin uniswap ,2023-06-04T12:00:00Z,NEGATIVE
2023,6,4,6,is this legal idc securing the bag loyal round 2 ben orange eth loyal bob btc sea psyop opensea crypto bitcoin uniswap doge ,2023-06-04T12:00:00Z,NEUTRAL
2023,6,4,6,i just been airdropped loyal they will get listed tonight wow ben loyal btc opensea bob psyop orange loyal orange ben eth bitcoin uniswap crypto doge ,2023-06-04T12:00:00Z,NEUTRAL
2023,6,4,6,today loyal will get listed hope you huys got your free airdrop opensea eth orange btc bob loyal loyal orange ben ben psyop crypto bitcoin doge uniswap ,2023-06-04T12:00:00Z,NEUTRAL
2023,6,4,6,i just claimed my sea airdrop for free guys go get yours psyop orange bob eth btc opensea ben sea loyal bitcoin uniswap crypto doge ,2023-06-04T12:00:00Z,NEUTRAL
2023,6,4,6,i missed but i just claimed loyal drop i have a feeling this one will do 100x btc psyop eth orange ben loyal loyal opensea ben bob orange bitcoin uniswap crypto ,2023-06-04T12:00:00Z,MIXED
2023,6,4,6,thanks for the airdrop loyal much love opensea loyal orange eth ben bob ben loyal btc psyop orange bitcoin crypto uniswap doge ,2023-06-04T12:00:00Z,POSITIVE
2023,6,4,6,moving my loyal profits into this for the next wave bob loyal psyop btc orange ben sea opensea eth bitcoin uniswap crypto doge ,2023-06-04T13:00:00Z,NEUTRAL
2023,6,4,6,first memecoin i see with golden badge this one will run 1000x psyop loyal btc sea ben opensea bob orange eth uniswap doge crypto bitcoin ,2023-06-04T13:00:00Z,NEUTRAL
2023,6,4,6,generational wealth incoming first now sea at this rate i ll be retired next month loyal btc psyop orange opensea ben sea bob eth crypto doge bitcoin uniswap ,2023-06-04T13:00:00Z,NEUTRAL
2023,6,4,6,moving my loyal profits into this for the next wave loyal eth orange ben bob btc orange psyop loyal opensea ben uniswap doge crypto bitcoin ,2023-06-04T13:00:00Z,NEUTRAL
2023,6,4,6,i just been airdropped sea they will get listed tonight wow opensea loyal psyop orange ben btc eth sea bob bitcoin uniswap crypto doge ,2023-06-04T13:00:00Z,NEUTRAL
2023,6,4,6,god is great i just got my sea token airdrop listing tonight they said loyal orange ben psyop opensea btc eth bob sea doge bitcoin uniswap crypto ,2023-06-04T13:00:00Z,POSITIVE
2023,6,4,6,picked up free money with loyal and ben loyal is next ben orange opensea bob psyop ben loyal btc loyal eth orange crypto doge uniswap bitcoin ,2023-06-04T13:00:00Z,NEUTRAL
2023,6,4,6, loyal will flip marketcap todayih btc bob psyop ben orange opensea loyal ben orange loyal eth bitcoin uniswap crypto doge ,2023-06-04T13:00:00Z,NEUTRAL
2023,6,4,6,i missed pepe but im not missing ths one sea lets goooo sea psyop orange opensea bob eth ben loyal btc doge bitcoin uniswap crypto ,2023-06-04T13:00:00Z,NEUTRAL
2023,6,4,6,i made a bag buying ben i ll make another with dummy ben btc loyal bob eth orange opensea loyal ben orange psyop uniswap doge crypto bitcoin ,2023-06-04T13:00:00Z,NEUTRAL
2023,6,4,6, loyal will flip bob and pepe when it comes out to uniswap today guys watchout loyal ben opensea orange ben btc psyop bob eth orange loyal bitcoin crypto uniswap doge ,2023-06-04T14:00:00Z,NEUTRAL
2023,6,4,6,thank you loyal for the airdrop i got mine psyop opensea ben orange loyal loyal bob ben btc orange eth doge bitcoin uniswap crypto ,2023-06-04T14:00:00Z,POSITIVE
2023,6,4,6,i hold 633 eths in my wallet and sea will make me a million on god ben orange btc psyop loyal eth bob opensea sea crypto bitcoin doge uniswap ,2023-06-04T14:00:00Z,NEUTRAL
2023,6,4,6,thank you for the sea airdrop got it within secs sea orange psyop btc ben opensea eth loyal bob bitcoin crypto uniswap doge ,2023-06-04T14:00:00Z,POSITIVE
2023,6,4,6,is this legal idc securing the bag loyal round 2 eth opensea ben bob orange loyal sea psyop btc crypto doge uniswap bitcoin ,2023-06-04T14:00:00Z,NEUTRAL
2023,6,4,6, ,2023-06-04T14:00:00Z,NEUTRAL
2023,6,4,6,just picked up free money with loyal too easy psyop orange opensea bob loyal loyal ben orange eth ben btc crypto bitcoin uniswap doge ,2023-06-04T14:00:00Z,NEUTRAL
2023,6,4,6,thank you i just got my sea airdrop lets goooo psyop eth orange opensea loyal sea ben bob btc crypto bitcoin doge uniswap ,2023-06-04T14:00:00Z,POSITIVE
2023,6,4,6,i made a bag buying ben i ll make another with loyal orange ben bob opensea psyop ben loyal btc loyal eth orange bitcoin uniswap crypto doge ,2023-06-04T14:00:00Z,NEUTRAL
2023,6,4,6,i made a bag buying ben i ll make another with dummy ben btc loyal bob eth orange opensea loyal ben orange psyop uniswap doge crypto bitcoin ,2023-06-04T14:00:00Z,NEUTRAL
2023,6,4,6,i made a bag claiming loyal i ll make another claiming this thanks for the heads up loyal bob eth psyop btc orange opensea loyal orange ben ben bitcoin crypto doge uniswap ,2023-06-04T15:00:00Z,MIXED
2023,6,4,6,miladys on top first then now sea just claimed loyal sea eth btc opensea orange psyop bob ben crypto bitcoin uniswap doge ,2023-06-04T15:00:00Z,NEUTRAL
2023,6,4,6, megaphone megaphone bitcoin atm kurulumlar n n h z yeniden artmaya ba lad d nya genelinde kripto para atm lerinin say s 35 065 e y k ,2023-06-04T15:00:00Z,n/a
2023,6,4,6,thank you sea for the airdrop i got mine eth bob psyop sea loyal btc opensea ben orange uniswap doge crypto bitcoin ,2023-06-04T15:00:00Z,POSITIVE
2023,6,4,6,is this legal idc securing the bag loyal round 2 orange bob ben btc orange opensea loyal ben psyop loyal eth crypto doge uniswap bitcoin ,2023-06-04T15:00:00Z,NEUTRAL
2023,6,4,6,i made a bag buying ben i ll make another with loyal psyop loyal bob btc orange opensea orange ben ben eth loyal crypto bitcoin uniswap doge ,2023-06-04T15:00:00Z,NEUTRAL
2023,6,4,6,god is great i just got my sea token airdrop listing tonight they said orange ben loyal sea psyop opensea eth btc bob doge bitcoin uniswap crypto ,2023-06-04T15:00:00Z,MIXED
2023,6,4,6, loyal is going be a monster of a meme coin already 10k comments wow orange loyal loyal orange eth ben ben psyop bob btc opensea doge bitcoin uniswap crypto ,2023-06-04T15:00:00Z,MIXED
2023,6,4,6,claimed 2 eth worth not selling until 1m like i did with loyal ben eth psyop bob loyal btc ben orange orange opensea loyal doge bitcoin uniswap crypto ,2023-06-04T15:00:00Z,NEGATIVE
2023,6,4,6,putting 25 000 dollars into zk sea this one will run hard opensea sea btc loyal eth psyop orange ben bob bitcoin uniswap crypto doge ,2023-06-04T15:00:00Z,NEUTRAL
2023,6,4,6, sea will flip bob and pepe when it comes out to uniswap today guys watchout opensea btc bob ben sea orange loyal psyop eth uniswap doge bitcoin crypto ,2023-06-04T16:00:00Z,NEUTRAL
2023,6,4,6,putting 25 000 dollars into ih sea this one will run hard btc orange loyal eth opensea bob psyop ben sea bitcoin crypto doge uniswap ,2023-06-04T16:00:00Z,NEUTRAL
2023,6,4,6,god is great i just got my sea token airdrop listing tonight they said opensea eth btc psyop loyal ben sea bob orange doge bitcoin uniswap crypto ,2023-06-04T16:00:00Z,POSITIVE
2023,6,4,6,noobs are buying my bags but i ve already moved onto loyal ben loyal opensea bob btc psyop orange loyal orange ben eth crypto bitcoin doge uniswap ,2023-06-04T16:00:00Z,MIXED
2023,6,4,6,guys this is crazy i took a lost but this sea im feeling like is going blow hard and its free claim sea opensea btc psyop bob loyal eth orange ben bitcoin crypto uniswap ,2023-06-04T16:00:00Z,NEGATIVE
2023,6,4,6,i hold 633 eths in my wallet and sea will make me a million on god psyop opensea bob loyal sea btc orange eth ben uniswap doge crypto bitcoin ,2023-06-04T16:00:00Z,NEUTRAL
2023,6,4,6,thank you for the sea airdrop got it within secs sea loyal bob btc orange eth ben psyop opensea bitcoin crypto doge uniswap ,2023-06-04T16:00:00Z,POSITIVE
2023,6,4,6,i made a bag buying ben i ll make another with dummy ben btc loyal bob eth orange opensea loyal ben orange psyop uniswap doge crypto bitcoin ,2023-06-04T16:00:00Z,NEUTRAL
2023,6,4,6,thank you for the airdrop on sea this one will do 100x on launch sea btc bob ben psyop opensea eth orange loyal crypto bitcoin uniswap doge ,2023-06-04T16:00:00Z,POSITIVE
2023,6,4,6,i hold 633 eths in my wallet and loyal will make me a million on god loyal loyal opensea bob btc psyop eth orange ben ben orange bitcoin crypto uniswap doge ,2023-06-04T16:00:00Z,NEUTRAL
2023,6,4,6,just got my sea airdrop listing will happen today this one will do 500x for sure btc loyal eth bob sea psyop orange opensea ben crypto doge bitcoin uniswap ,2023-06-04T17:00:00Z,NEUTRAL
2023,6,4,6, ,2023-06-04T17:00:00Z,NEUTRAL
2023,6,4,6, sea will flip bob and pepe when it comes out to uniswap today guys watchout sea ben bob loyal btc eth opensea psyop orange crypto bitcoin doge uniswap ,2023-06-04T17:00:00Z,NEUTRAL
2023,6,4,6,just claimed loyal thanks for the heads up going to bank this like i did orange orange psyop loyal loyal btc bob ben ben opensea eth bitcoin crypto uniswap doge ,2023-06-04T17:00:00Z,MIXED
2023,6,4,6,i made a bag buying ben i ll make another with sea sea ben bob psyop orange loyal btc eth opensea bitcoin uniswap crypto doge ,2023-06-04T17:00:00Z,NEUTRAL
2023,6,4,6,just got my loyal airdrop listing will happen today this one will do 500x for sure opensea loyal psyop bob loyal btc eth ben ben orange orange uniswap doge crypto bi ,2023-06-04T17:00:00Z,NEUTRAL
2023,6,4,6,i got in early to this like i did to ben ben orange orange btc loyal loyal ben opensea eth bob psyop uniswap doge bitcoin crypto ,2023-06-04T17:00:00Z,NEUTRAL
2023,6,4,6,i missed but i just claimed sea drop i have a feeling this one will do 100x bob btc ben loyal sea psyop opensea eth orange doge bitcoin uniswap crypto ,2023-06-04T17:00:00Z,MIXED
2023,6,4,6,generational wealth incoming first now loyal at this rate i ll be retired by this week orange orange ben psyop btc eth ben loyal opensea loyal bob crypto bitcoin uniswa ,2023-06-04T17:00:00Z,NEUTRAL
2023,6,4,6, megaphone calling all pls enthusiasts globe with meridians plsx hex sui ,2023-06-04T17:00:00Z,NEUTRAL
2023,6,4,6, megaphone calling all pls enthusiasts globe with meridians plsx hex sui ,2023-06-04T18:00:00Z,NEUTRAL
2023,6,4,6, megaphone calling all pls enthusiasts globe with meridians plsx hex sui ,2023-06-04T18:00:00Z,NEUTRAL
2023,6,4,6, megaphone calling all pls enthusiasts globe with meridians plsx hex sui ,2023-06-04T18:00:00Z,NEUTRAL
2023,6,4,6, exit ethereum ether sell positions 2024 1984 1964 1934 1914 eth ,2023-06-04T18:00:00Z,NEUTRAL
2023,6,4,6, megaphone calling all pls enthusiasts globe with meridians plsx hex sui ,2023-06-04T18:00:00Z,NEUTRAL
2023,6,4,6, grande mauro grande lion smiling face with heart eyes smiling face with heart eyes grande proyecto xrp ,2023-06-04T18:00:00Z,POSITIVE
2023,6,4,6, ,2023-06-04T18:00:00Z,NEUTRAL
2023,6,4,6,breakout ethe on deck baseball gbtc bito target is 2000ish or the early may high ,2023-06-04T18:00:00Z,NEUTRAL
2023,6,4,6, megaphone calling all pls enthusiasts globe with meridians plsx hex sui ,2023-06-04T18:00:00Z,NEUTRAL
2023,6,4,6, megaphone calling all pls enthusiasts globe with meridians plsx hex sui ,2023-06-04T18:00:00Z,NEUTRAL
2023,6,4,6, ldo is going be a monster of a meme coin already 10k comments wow psale btc ldo mong ben loyal gmfam pepe psyop bob eth orenge rope defi ordinals bitcoin uniswap cryp ,2023-06-04T19:00:00Z,MIXED
2023,6,4,6,miladys on top first then now ldo just claimed orenge psale ben mong btc bob loyal eth gmfam ldo pepe psyop rope defi ordinals bitcoin uniswap cry ,2023-06-04T19:00:00Z,NEUTRAL
2023,6,4,6,i just been given ldo for free and they will get listed today on uni eth orenge mong gmfam psale ben psyop loyal bob ldo rope btc pepe defi ordinals bitcoin uniswap ,2023-06-04T19:00:00Z,NEUTRAL
2023,6,4,6, megaphone calling all pls enthusiasts globe with meridians plsx hex sui ,2023-06-04T19:00:00Z,NEUTRAL
2023,6,4,6,gary s probably so mad rn idc bagging another 100x rope gmfam ben bob btc eth loyal psale ldo pepe mong psyop orenge defi ordinals bitcoin uniswap crypto ,2023-06-04T19:00:00Z,NEUTRAL
2023,6,4,6, megaphone calling all pls enthusiasts globe with meridians plsx hex sui ,2023-06-04T19:00:00Z,NEUTRAL
2023,6,4,6,i made a bag claiming ldo i ll make another claiming this thanks for the heads up btc psyop psale pepe mong loyal eth rope orenge ben gmfam ldo bob defi ordinals bitcoin un ,2023-06-04T19:00:00Z,MIXED
2023,6,4,6,i m retiring my mom with my pepe profits and this loyal btc mong eth psyop gmfam rope orenge pepe ldo bob ben psale defi ordinals bitcoin uniswap crypto ,2023-06-04T19:00:00Z,NEUTRAL
2023,6,4,6, megaphone calling all pls enthusiasts globe with meridians plsx hex sui ,2023-06-04T19:00:00Z,NEUTRAL
2023,6,4,6,i hold 633 eths in my wallet and ldo will make me a million on god rope ldo psyop pepe ben psale eth loyal btc bob mong gmfam orenge defi ordinals bitcoin uniswap cr ,2023-06-04T19:00:00Z,NEUTRAL
2023,6,4,6, megaphone pls token is live claim your tokens now globe with meridians check mark button pls plsx hex sui usdt arb loyal psyop ,2023-06-04T20:00:00Z,NEUTRAL
2023,6,4,6,i just been airdrop ldo as we speak this one will do 1200x firsy day calling it now orenge psyop gmfam loyal mong ldo eth rope psale ben pepe btc bob defi ordinals bitcoin u ,2023-06-04T20:00:00Z,NEUTRAL
2023,6,4,6,just claimed ldo thanks for the heads up going to bank this like i did mong psale orenge ben pepe loyal gmfam ldo rope bob btc eth psyop defi ordinals bitcoin uniswap ,2023-06-04T20:00:00Z,MIXED
2023,6,4,6,im ready ldo pump it daddy psale rope pepe psyop mong eth bob btc gmfam orenge ldo ben loyal defi ordinals bitcoin uniswap crypto ,2023-06-04T20:00:00Z,NEUTRAL
2023,6,4,6,putting 25 000 dollars into zk ldo this one will run hard psyop bob eth pepe rope ldo btc loyal psale ben mong orenge gmfam defi ordinals bitcoin uniswap crypto ,2023-06-04T20:00:00Z,NEUTRAL
2023,6,4,6,0 735 anl k fiyattan al yorum sat hedefim 0 80 olacak hem usdt hem bitcoin paritesinde grafi i g zel duruyor ,2023-06-04T20:00:00Z,n/a
2023,6,4,6,i just been airdrop ldo as we speak this one will do 1200x firsy day calling it now ldo pepe loyal ben gmfam psyop bob eth psale orenge mong btc rope defi ordinals bitcoin u ,2023-06-04T20:00:00Z,NEUTRAL
2023,6,4,6,thank you so much for the airdrop ldo will do 700x tonight mong psyop orenge rope pepe gmfam btc ldo bob psale loyal eth ben defi ordinals bitcoin uniswap crypto ,2023-06-04T20:00:00Z,POSITIVE
2023,6,4,6,i just been airdrop ldo as we speak this one will do 1200x firsy day calling it now mong pepe eth orenge psyop psale loyal ldo gmfam ben bob btc rope defi ordinals bitcoin u ,2023-06-04T20:00:00Z,NEUTRAL
2023,6,4,6,with this and pepe i should be retired by year s end loyal btc pepe orenge ben gmfam ldo eth rope psale bob mong psyop defi ordinals bitcoin uniswap crypto ,2023-06-04T20:00:00Z,NEUTRAL
2023,6,4,6, megaphone loyal token is live claim your tokens now globe with meridians ltc pls pepe c ,2023-06-04T21:00:00Z,NEUTRAL
2023,6,4,6, megaphone loyal token is live claim your tokens now globe with meridians ltc pls pepe c ,2023-06-04T21:00:00Z,NEUTRAL
2023,6,4,6, megaphone loyal token is live claim your tokens now globe with meridians ltc pls pepe c ,2023-06-04T21:00:00Z,NEUTRAL
2023,6,4,6, megaphone loyal token is live claim your tokens now globe with meridians ltc pls pepe c ,2023-06-04T21:00:00Z,NEUTRAL
2023,6,4,6, megaphone loyal token is live claim your tokens now globe with meridians ltc pls pepe c ,2023-06-04T21:00:00Z,NEUTRAL
2023,6,4,6, megaphone loyal token is live claim your tokens now globe with meridians ltc pls pepe c ,2023-06-04T21:00:00Z,NEUTRAL
2023,6,4,6, megaphone loyal token is live claim your tokens now globe with meridians ltc pls pepe c ,2023-06-04T21:00:00Z,NEUTRAL
2023,6,4,6, megaphone loyal token is live claim your tokens now globe with meridians ltc pls pepe c ,2023-06-04T21:00:00Z,NEUTRAL
2023,6,4,6, megaphone loyal token is live claim your tokens now globe with meridians ltc pls pepe c ,2023-06-04T21:00:00Z,NEUTRAL
2023,6,4,6, megaphone loyal token is live claim your tokens now globe with meridians ltc pls pepe c ,2023-06-04T21:00:00Z,NEUTRAL
2023,6,4,6, orange is going be a monster of a meme coin already 10k comments wow mong psale psyop pepe loyal gmfam orange orenge bob btc eth rope ben defi ordinals bitcoin uniswap ,2023-06-04T22:00:00Z,NEUTRAL
2023,6,4,6,first pepe now orange psyop mong pepe loyal ben gmfam orenge btc rope orange psale eth bob defi ordinals bitcoin uniswap crypto ,2023-06-04T22:00:00Z,NEUTRAL
2023,6,4,6,looking for 1000x on orange on launch day today mong psale gmfam pepe btc bob ben psyop rope loyal eth orange orenge defi ordinals bitcoin uniswap crypto ,2023-06-04T22:00:00Z,NEUTRAL
2023,6,4,6, orange will flip marketcap today bob pepe gmfam ben rope loyal eth orange psyop psale orenge mong btc defi ordinals bitcoin uniswap crypto ,2023-06-04T22:00:00Z,NEUTRAL
2023,6,4,6,with this and pepe i should be retired by year s end btc psale gmfam loyal bob pepe orenge eth rope psyop mong ben orange defi ordinals bitcoin uniswap crypto ,2023-06-04T22:00:00Z,NEUTRAL
2023,6,4,6,thank you so much for the free orange tonight you guys will get listed on exchange psale bob mong rope eth btc ben psyop pepe gmfam orange loyal orenge defi ordinals bitcoin ,2023-06-04T22:00:00Z,POSITIVE
2023,6,4,6, ,2023-06-04T22:00:00Z,NEUTRAL
2023,6,4,6,don t miss this one like you missed pepe eth rope psyop pepe btc orange gmfam bob mong orenge psale ben loyal defi ordinals bitcoin uniswap crypto ,2023-06-04T22:00:00Z,NEUTRAL
2023,6,4,6,just got my orange airdrop listing will happen today this one will do 500x for sure ben mong bob loyal pepe orange eth orenge rope psale btc psyop gmfam defi ordinals bitcoin ,2023-06-04T22:00:00Z,NEUTRAL
2023,6,4,6, the king of the blockchain,2023-06-04T22:00:00Z,NEUTRAL
2023,6,4,6,support me folded hands red heart war is people first ,2023-06-04T23:00:00Z,NEUTRAL
2023,6,4,6, should be banned for making so many people happy ,2023-06-04T23:00:00Z,NEGATIVE
2023,6,4,6, ethusdt 5m 20 50 ema cross down eth ,2023-06-04T23:00:00Z,NEUTRAL
2023,6,4,6,thank you so much for the airdrop orange will do 700x tonight gmfam orange ben mong orenge psyop loyal btc pepe eth rope psale bob defi ordinals bitcoin uniswap ,2023-06-04T23:00:00Z,POSITIVE
2023,6,4,6, ethusdt 5m cross below vwap eth ,2023-06-04T23:00:00Z,n/a
2023,6,4,6,i missed but i just claimed orange drop i have a feeling this one will do 100x gmfam btc bob orange loyal eth orenge psale rope mong ben pepe psyop defi ordinals bitcoin ,2023-06-04T23:00:00Z,MIXED
2023,6,4,6,first pepe now orange gmfam mong orenge eth orange bob rope psale psyop pepe ben loyal btc defi ordinals bitcoin uniswap crypto ,2023-06-04T23:00:00Z,NEUTRAL
2023,6,4,6, orange is going be bigger then pepe almost 10k comments wow bob orange eth pepe psyop btc gmfam loyal mong psale ben orenge rope defi ordinals bitcoin uniswap cry ,2023-06-04T23:00:00Z,NEUTRAL
2023,6,4,6,noobs are buying my pepe bags i m already onto orange pepe orange bob gmfam eth btc orenge psale loyal rope psyop mong ben defi ordinals bitcoin uniswap crypto ,2023-06-04T23:00:00Z,NEUTRAL
2023,6,4,6,thank you for the airdrop on orange this one will do 100x on launch eth psyop orange bob psale orenge rope mong gmfam btc ben loyal pepe defi ordinals bitcoin uniswap ,2023-06-04T23:00:00Z,POSITIVE
2023,6,5,0, heart with ribbon peony fire follow collision like amp rt dizzy drop your address ,2023-06-05T00:00:00Z,NEUTRAL
2023,6,5,0,i just been airdropped orange they will get listed tonight wow bob orenge pepe psyop orange btc gmfam eth psale rope mong loyal ben defi ordinals bitcoin uniswap ,2023-06-05T00:00:00Z,NEUTRAL
2023,6,5,0,i got in early to this like i did to ben psyop orange orenge bob eth mong psale rope btc gmfam ben pepe loyal defi ordinals bitcoin uniswap crypto ,2023-06-05T00:00:00Z,NEUTRAL
2023,6,5,0, orange is going be bigger then pepe almost 10k comments wow loyal eth psyop bob btc gmfam orenge pepe rope orange psale mong ben defi ordinals bitcoin uniswap cry ,2023-06-05T00:00:00Z,NEUTRAL
2023,6,5,0,generational wealth incoming first now orange at this rate i ll be retired next month loyal btc rope mong eth pepe orenge ben bob orange gmfam psale psyop defi ordinals bit ,2023-06-05T00:00:00Z,NEUTRAL
2023,6,5,0,little over 3h left until s silly monke nfts go up for minting be grabbing a few to help a fren out people hugging nft holders swing by and check it out backhand index pointing up monkes be silly yo smirking face ,2023-06-05T00:00:00Z,MIXED
2023,6,5,0, orange is the next pepe in for the 100x orenge psale eth btc pepe loyal orange psyop rope bob ben mong gmfam defi ordinals bitcoin uniswap crypto ,2023-06-05T00:00:00Z,NEUTRAL
2023,6,5,0,just picked up free money with orange too easy gmfam loyal orange mong ben btc orenge rope bob psale eth psyop pepe defi ordinals bitcoin uniswap crypto ,2023-06-05T00:00:00Z,NEUTRAL
2023,6,5,0, ,2023-06-05T00:00:00Z,NEUTRAL
2023,6,5,0,god is great i just got my orange token airdrop listing tonight they said ben eth psale loyal btc psyop gmfam rope orenge orange pepe mong bob defi ordinals bitcoin uniswap ,2023-06-05T00:00:00Z,MIXED
2023,6,5,0,i just been airdropped orange they will get listed tonight wow psale orange pepe btc ben gmfam rope psyop orenge eth mong bob loyal defi ordinals bitcoin uniswap ,2023-06-05T01:00:00Z,NEUTRAL
2023,6,5,0, orange will flip bob and pepe when it comes out to uniswap today guys watchout mong orenge gmfam bob loyal psale pepe btc orange psyop eth rope ben defi ordinals bitcoin un ,2023-06-05T01:00:00Z,NEUTRAL
2023,6,5,0,canberra racing ausr5 twilight heaven r6 panacias sealr7 sporty banyular8 surprise to me hollywoodbets ,2023-06-05T01:00:00Z,NEUTRAL
2023,6,5,0,i just claimed my orange airdrop for free guys go get yours gmfam psale bob eth loyal ben psyop pepe rope orange mong btc orenge defi ordinals bitcoin uniswap cry ,2023-06-05T01:00:00Z,NEUTRAL
2023,6,5,0, gotta love it ceo cruisin in his lambo amp rockin to the tunes of our talented community member ,2023-06-05T01:00:00Z,POSITIVE
2023,6,5,0,gary s probably so mad rn idc bagging another 100x pepe eth ben rope psale btc gmfam loyal psyop bob orenge mong orange defi ordinals bitcoin uniswap crypto ,2023-06-05T01:00:00Z,NEGATIVE
2023,6,5,0, orange will flip marketcap today orange ben rope pepe bob loyal eth psale psyop mong gmfam orenge btc defi ordinals bitcoin uniswap crypto ,2023-06-05T01:00:00Z,NEUTRAL
